acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
EITT25179;8;0;9;30;18;4;2448131362947;PROBLEMS;E4
EO225179;11;0;12;0;30;4;2448131362947;PROBLEMS;E4
FTel25179;17;30;19;30;50;4;2448131362947;PROBLEMS;E4
IArt45179;9;30;11;0;35;4;2448131362947;PROBLEMS;E4
SD45179;14;30;16;0;43;4;2448131362947;PROBLEMS;E4
CDI3325179;13;0;14;30;9;4;2448131362948;PROBLEMS;E3
ETeo25179;15;30;16;30;42;4;2448131362948;PROBLEMS;E3
GPE179;17;0;18;30;32;4;2448131362948;PROBLEMS;E3
PEst2445179;8;0;9;30;30;4;2448131362948;PROBLEMS;E3
Qui45179;14;30;15;30;40;4;2448131362948;PROBLEMS;E3
VER;10;0;11;30;31;4;2448131362948;PROBLEMS;E3
Cont25179;13;0;14;0;56;4;2448131362951;PROBLEMS;E2
FTel25179;17;30;19;30;50;4;2448131362951;PROBLEMS;E2
TPPM25179;11;0;12;0;6;4;2448131362951;LABORATORIAL;E2
TPPM25179;9;0;11;0;9;4;2448131362951;TEORICA;E2
CE35179;12;0;13;30;35;4;2448131362952;PROBLEMS;E1
EITT25179;17;0;18;30;20;4;2448131362952;PROBLEMS;E1
FEle25179;9;30;11;0;33;4;2448131362952;PROBLEMS;E1
IArt45179;14;0;15;30;32;4;2448131362952;PROBLEMS;E1
PPEne179;15;30;17;0;14;4;2448131362952;TEORICA;E1
TCal25179;11;0;12;0;60;4;2448131362952;PROBLEMS;E1
CDI2925179;12;30;13;30;81;4;2448131362971;TEORICA;EA1
Microo25179;14;0;15;30;45;4;2448131362971;TEORICA;EA1
RC45179;9;30;11;0;96;4;2448131362971;TEORICA;EA1
SCDTR25179;11;0;12;30;62;4;2448131362971;TEORICA;EA1
TEQ25349;16;0;17;30;79;4;2448131362971;TEORICA;EA1
AC25179;9;30;11;0;122;4;2448131362979;TEORICA;EA2
AC25179;11;0;12;30;123;4;2448131362979;TEORICA;EA2
AC25179;11;0;12;30;6;4;2448131362979;TEORICA;EA2
E225179;14;0;15;30;116;4;2448131362979;TEORICA;EA2
E225179;15;30;17;0;81;4;2448131362979;TEORICA;EA2
EITT25179;12;30;14;0;80;4;2448131362979;TEORICA;EA2
RSI25179;17;0;18;30;78;4;2448131362979;TEORICA;EA2
FMCon25179;12;30;14;0;54;4;2448131362989;TEORICA;EA3
PSD17;14;0;15;30;46;4;2448131362989;TEORICA;EA3
SAA25179;15;30;17;0;22;4;2448131362989;TEORICA;EA3
SPPB25179;10;30;12;30;72;4;2448131362989;TEORICA;EA3
VER;9;0;10;0;31;4;2448131362989;TEORICA;EA3
AC25179;11;0;12;30;123;4;2448131362990;TEORICA;EA4
AC25179;11;0;12;30;6;4;2448131362990;TEORICA;EA4
EMEne25179;14;0;15;30;39;4;2448131362990;TEORICA;EA4
MEO225179;12;30;14;0;26;4;2448131362990;TEORICA;EA4
MMCel35179;9;0;11;0;55;4;2448131362990;TEORICA;EA4
ACED1625179;8;0;9;30;36;4;2448131363027;PROBLEMS;E8
FC25179;10;0;12;0;12;4;2448131363027;LABORATORIAL;E8
PPAS25179;14;0;17;0;26;4;2448131363027;PROBLEMS;E8
SAA25179;17;0;18;30;22;4;2448131363027;PROBLEMS;E8
TQui325179;12;30;14;0;60;4;2448131363027;PROBLEMS;E8
ER225179;10;30;12;0;81;4;2448131363231;TEORICA;Q01
MA125179;8;0;10;30;35;4;2448131363231;PROBLEMS;Q01
MC245179;14;0;15;30;9;4;2448131363231;TEORICA;Q01
Neuro;17;0;19;0;14;4;2448131363231;TEORICA;Q01
PEst2335179;12;0;13;30;27;4;2448131363231;PROBLEMS;Q01
E25179;12;30;14;0;54;4;2448131363245;TEORICA;QA
IEMec25179;10;0;12;0;178;4;2448131363245;SEMINARY;QA
MF225179;14;30;16;0;128;4;2448131363245;TEORICA;QA
Qui45179;16;30;18;0;94;4;2448131363245;TEORICA;QA
CP225179;13;0;14;30;118;4;2448131363432;TEORICA;PA2
Pro225179;9;30;11;0;67;4;2448131363432;TEORICA;PA2
EBI25179;9;0;10;30;79;4;2448131363437;TEORICA;PA1
FTAR25179;11;0;13;0;2;4;2448131363437;TEORICA;PA1
MF225179;13;0;14;30;150;4;2448131363437;TEORICA;PA1
SSM25179;14;30;16;0;125;4;2448131363437;TEORICA;PA1
SSM25179;16;0;17;30;80;4;2448131363437;TEORICA;PA1
AC225179;9;0;11;0;6;4;2448131363469;TEORICA;P1
GDif25179;14;0;16;0;2;4;2448131363469;TEORICA;P1
SDin9;12;0;14;0;14;4;2448131363469;TEORICA;P1
SM25179;16;0;18;0;31;4;2448131363469;SEMINARY;P1
FICQ9;11;0;13;0;3;4;2448131363482;PROBLEMS;P9
FICQ9;10;0;12;0;3;4;2448131363482;PROBLEMS;P9
FC25179;10;0;12;0;12;4;2448131363483;LABORATORIAL;P8
GR25179;14;0;16;0;12;4;2448131363483;TEORICA;P8
IG25179;12;30;14;0;34;4;2448131363483;PROBLEMS;P8
MAE9;16;30;18;30;1;4;2448131363483;TEORICA;P8
RMin9;8;0;10;0;21;4;2448131363483;TEORICA;P8
EG25179;13;0;14;30;14;4;2448131363498;PROBLEMS;P12
EITT325179;11;30;13;0;24;4;2448131363498;PROBLEMS;P12
FM25179;14;30;16;0;18;4;2448131363498;TEORICA;P12
FTAR25179;16;0;18;0;2;4;2448131363498;TEORICA;P12
CP325179;13;0;14;30;35;4;2448131363500;PROBLEMS;P13
ME25179;8;0;11;0;41;4;2448131363500;LABORATORIAL;P13
TB5179;15;30;17;0;12;4;2448131363500;LABORATORIAL;P13
AC25179;8;0;9;30;43;4;2448131363640;PROBLEMS;F8
ACED425179;15;0;16;30;42;4;2448131363640;PROBLEMS;F8
ALC9;12;0;13;30;28;4;2448131363640;TEORICA;F8
PO65179;10;30;12;0;17;4;2448131363640;LABORATORIAL;F8
CSF5179;8;0;9;30;49;4;2448131363642;TEORICA;FA3
IAC45179;12;30;14;0;82;4;2448131363642;TEORICA;FA3
IC25179;14;30;16;0;117;4;2448131363642;TEORICA;FA3
MComp25179;9;30;11;0;48;4;2448131363642;TEORICA;FA3
ACED1625179;9;30;11;0;45;4;2448131363664;PROBLEMS;F2
CDI2925179;11;0;12;30;18;4;2448131363664;PROBLEMS;F2
Ges55179;16;0;17;30;45;4;2448131363664;PROBLEMS;F2
IArt45179;12;30;14;0;35;4;2448131363664;PROBLEMS;F2
OA25179;14;0;15;30;47;4;2448131363664;PROBLEMS;F2
PPla9;8;0;9;30;20;4;2448131363664;LABORATORIAL;F2
GFC;11;0;12;30;74;4;2448131363667;TEORICA;FA1
GPE179;12;30;14;0;100;4;2448131363667;TEORICA;FA1
MC45179;8;0;9;30;71;4;2448131363667;TEORICA;FA1
PEst2335179;14;0;15;30;137;4;2448131363667;TEORICA;FA1
MEng25179;13;0;14;0;35;4;2448131363674;PROBLEMS;F4
PEst30179;8;0;9;30;52;4;2448131363674;PROBLEMS;F4
PO65179;10;30;12;0;28;4;2448131363674;LABORATORIAL;F4
PO65179;16;0;17;30;33;4;2448131363674;LABORATORIAL;F4
CDI925179;12;30;14;0;40;4;2448131363676;PROBLEMS;F3
OA25179;9;30;11;0;45;4;2448131363676;PROBLEMS;F3
RSIPR9;11;0;12;30;19;4;2448131363676;TEORICA;F3
Bioem18;15;0;19;0;0;4;2448131363723;TEORICA;I3
DMG;11;0;12;30;27;4;2448131363723;LABORATORIAL;I3
EPed9;8;0;10;0;5;4;2448131363723;PROBLEMS;I3
PGS5179;12;30;14;0;11;4;2448131363723;PROBLEMS;I3
SSA25179;14;0;19;0;15;4;2448131363723;TEORICA;I3
MH25179;12;0;13;30;5;4;2448131363788;PROBLEMS;I6
DSR25179;10;30;12;30;30;4;2448131363791;TEORICA;I5
EMin25179;14;30;16;0;22;4;2448131363791;PROBLEMS;I5
EMin25179;13;30;14;30;22;4;2448131363791;TEORICA;I5
EPed9;19;0;21;0;5;4;2448131363791;TEORICA;I5
GSP9;8;30;10;0;16;4;2448131363791;TEORICA;I5
SDO9;14;30;17;30;1;4;2448131363840;TEORICA;I9
SDO9;14;30;17;30;1;4;2448131363840;TEORICA;I9
AML25179;11;30;13;30;27;4;2448131363841;TEORICA;I8
RSIPR9;9;30;11;0;0;4;2448131363841;LABORATORIAL;I8
ETra35179;15;0;17;0;28;4;2448131364033;TEORICA;AM
FT45179;13;0;14;30;105;4;2448131364033;TEORICA;AM
MC45179;9;30;11;0;68;4;2448131364033;TEORICA;AM
MEstru25179;8;0;9;30;89;4;2448131364033;TEORICA;AM
OC11179;11;0;12;30;89;4;2448131364033;TEORICA;AM
DMG;11;0;12;30;30;4;2448131364044;LABORATORIAL;MOM
DMG;11;0;12;30;30;4;2448131364045;LABORATORIAL;SDM
CDI3425179;13;0;14;0;81;4;2448131364218;TEORICA;EA5
EMEne25179;17;0;18;30;69;4;2448131364218;TEORICA;EA5
Ges55179;12;0;13;0;107;4;2448131364218;TEORICA;EA5
LN35179;14;0;15;30;57;4;2448131364218;TEORICA;EA5
MEle25179;9;30;11;0;60;4;2448131364218;TEORICA;EA5
PROE25179;15;30;17;0;56;4;2448131364218;TEORICA;EA5
SEE35179;8;0;9;30;122;4;2448131364218;TEORICA;EA5
DAmb35179;15;0;18;0;35;5;2448131361185;PROBLEMS;E5
EO55179;9;0;10;0;45;5;2448131361185;PROBLEMS;E5
SDO9;10;0;11;30;0;5;2448131361185;TEORICA;E5
ACE25179;12;0;13;0;54;5;2448131361580;TEORICA;VA1
MC235179;10;30;12;0;6;5;2448131361580;TEORICA;VA1
PA2225179;9;0;10;0;30;5;2448131361580;SEMINARY;VA1
PEBiom5179;14;0;16;0;50;5;2448131361580;TRAINING_PERIOD;VA1
RMat225179;16;0;17;30;34;5;2448131361580;PROBLEMS;VA1
SIDS9;18;0;20;0;29;5;2448131361580;SEMINARY;VA1
AE25179;8;0;10;0;6;5;2448131361583;TEORICA;VA2
CDI105179;10;30;12;0;67;5;2448131361583;TEORICA;VA2
EEO179;18;0;19;30;23;5;2448131361583;TUTORIAL_ORIENTATION;VA2
EMet25179;15;30;16;30;65;5;2448131361583;TEORICA;VA2
RM25179;12;30;14;0;68;5;2448131361583;TEORICA;VA2
RMat225179;14;0;15;30;34;5;2448131361583;TEORICA;VA2
Arq25179;13;0;15;0;68;5;2448131361602;SEMINARY;VA3
DMG;8;0;9;0;67;5;2448131361602;LABORATORIAL;VA3
ECla25179;9;30;11;0;83;5;2448131361602;PROBLEMS;VA3
QQ25179;11;0;13;0;4;5;2448131361602;TEORICA;VA3
VC25179;15;30;17;0;43;5;2448131361602;TEORICA;VA3
VC25179;17;0;18;30;53;5;2448131361602;TEORICA;VA3
CDI2525179;13;0;14;0;108;5;2448131361604;TEORICA;VA4
GTD25179;11;0;12;30;76;5;2448131361604;TEORICA;VA4
H225179;9;30;11;0;118;5;2448131361604;TEORICA;VA4
H225179;8;0;9;30;56;5;2448131361604;TEORICA;VA4
Mec25179;16;30;18;0;71;5;2448131361604;TEORICA;VA4
Sat25179;14;30;16;0;133;5;2448131361604;TEORICA;VA4
SIDS9;18;0;20;0;29;5;2448131361604;SEMINARY;VA4
CDI3025179;13;0;14;0;90;5;2448131361607;TEORICA;VA5
EB225179;15;30;17;0;44;5;2448131361607;TEORICA;VA5
EMet25179;14;30;15;30;42;5;2448131361607;TEORICA;VA5
CSF5179;11;0;12;30;49;5;2448131361622;TEORICA;VA6
GTD25179;9;30;11;0;52;5;2448131361622;TEORICA;VA6
HC25179;17;30;20;0;31;5;2448131361622;TEORICA;VA6
IPEst25179;15;30;17;0;82;5;2448131361622;TEORICA;VA6
TCE25179;12;30;14;0;36;5;2448131361622;TEORICA;VA6
Top25179;14;0;15;0;88;5;2448131361622;TEORICA;VA6
MICNCS9;9;0;12;0;0;5;2448131361641;TEORICA;V0.14
Aer25179;14;30;15;0;0;5;2448131361643;LABORATORIAL;V0.02
Aer25179;15;0;15;30;0;5;2448131361643;LABORATORIAL;V0.02
CTR25179;10;0;12;0;6;5;2448131361643;TEORICA;V0.02
IC25179;16;0;17;30;38;5;2448131361643;PROBLEMS;V0.02
PEEdi;15;30;18;30;8;5;2448131361643;PROBLEMS;V0.02
FEE25179;12;0;14;0;45;5;2448131361644;PROBLEMS;V0.03
LVM179;15;0;17;0;13;5;2448131361644;TEORICA;V0.03
Mec-I;10;30;12;0;47;5;2448131361644;PROBLEMS;V0.03
HC25179;16;0;17;30;4;5;2448131361645;TEORICA;V0.04
IPEst25179;14;0;15;30;44;5;2448131361645;PROBLEMS;V0.04
PMeca25179;11;0;12;30;41;5;2448131361645;PROBLEMS;V0.04
VC25179;12;30;14;0;14;5;2448131361645;TEORICA;V0.04
DA25179;10;30;13;0;30;5;2448131361663;LABORATORIAL;V0.10
PA425179;8;0;11;0;23;5;2448131361666;LABORATORIAL;V0.13
Aer25179;12;30;13;30;37;5;2448131361679;PROBLEMS;V1.23
EBioe25179;14;30;16;30;25;5;2448131361679;TEORICA;V1.23
ECIA35179;11;30;12;30;25;5;2448131361679;TUTORIAL_ORIENTATION;V1.23
GTD25179;8;0;9;30;25;5;2448131361679;PROBLEMS;V1.23
VC25179;17;0;18;30;5;5;2448131361679;PROBLEMS;V1.23
DEES45179;10;0;11;30;2;5;2448131361680;PROBLEMS;V1.24
RREst;12;0;13;30;28;5;2448131361680;PROBLEMS;V1.24
TCE25179;15;30;17;0;11;5;2448131361680;PROBLEMS;V1.24
TCE25179;17;0;18;30;17;5;2448131361680;TEORICA;V1.24
VC25179;14;0;15;30;30;5;2448131361680;PROBLEMS;V1.24
ECIA35179;8;0;10;0;34;5;2448131361681;TEORICA;V1.25
EMet25179;15;30;17;0;34;5;2448131361681;PROBLEMS;V1.25
FMC25179;13;0;15;0;30;5;2448131361681;TEORICA;V1.25
IEMec25179;10;0;11;30;19;5;2448131361681;PROBLEMS;V1.25
Qui425179;12;0;13;0;12;5;2448131361681;PROBLEMS;V1.25
CDI3025179;16;0;17;30;22;5;2448131361682;PROBLEMS;V1.26
GEne5179;17;30;19;0;31;5;2448131361682;PROBLEMS;V1.26
IASD25179;11;0;12;30;60;5;2448131361682;PROBLEMS;V1.26
MEEA25179;14;30;16;0;17;5;2448131361682;LABORATORIAL;V1.26
MSol9;13;0;14;30;44;5;2448131361682;TEORICA;V1.26
TGF25179;9;0;11;0;13;5;2448131361682;TEORICA;V1.26
CT-I;10;0;12;0;8;5;2448131361683;SEMINARY;V1.31
ESF;12;0;14;0;51;5;2448131361683;TEORICA;V1.31
FT45179;14;30;16;0;36;5;2448131361683;PROBLEMS;V1.31
SSM25179;17;30;18;30;44;5;2448131361683;PROBLEMS;V1.31
CDI105179;13;30;15;0;50;5;2448131361684;PROBLEMS;V1.27
CMat25179;16;30;18;0;18;5;2448131361684;PROBLEMS;V1.27
IA25179;12;0;13;30;26;5;2448131361684;PROBLEMS;V1.27
EMet25179;12;30;13;30;58;5;2448131361685;TEORICA;V1.32
IC25179;16;0;17;30;38;5;2448131361685;PROBLEMS;V1.32
PGMU-2;14;0;16;0;11;5;2448131361685;TEORICA;V1.32
EAM;17;0;18;30;11;5;2448131361687;PROBLEMS;V1.33
IEN25179;15;0;17;0;31;5;2448131361687;SEMINARY;V1.33
OAte25179;11;0;12;30;3;5;2448131361687;PROBLEMS;V1.33
OAte25179;11;0;12;30;3;5;2448131361687;PROBLEMS;V1.33
OAte25179;9;0;11;0;3;5;2448131361687;TEORICA;V1.33
OAte25179;9;0;11;0;3;5;2448131361687;TEORICA;V1.33
MC235179;9;0;10;30;11;5;2448131361689;TEORICA;V1.34
Mec25179;15;0;16;30;45;5;2448131361689;PROBLEMS;V1.34
PMMat25179;13;0;14;30;29;5;2448131361689;TEORICA;V1.34
PO65179;10;30;12;0;27;5;2448131361689;LABORATORIAL;V1.34
PA2225179;10;0;13;0;31;5;2448131361692;LABORATORIAL;V1.40
DT25179;10;0;12;0;28;5;2448131361694;LABORATORIAL;V1.39
DT25179;8;0;10;0;29;5;2448131361694;LABORATORIAL;V1.39
DT25179;12;0;14;0;30;5;2448131361694;LABORATORIAL;V1.39
ECA25179;14;0;16;0;26;5;2448131361694;SEMINARY;V1.39
PA2225179;9;0;13;0;16;5;2448131361696;LABORATORIAL;V1.38
DT25179;8;0;10;0;26;5;2448131361697;LABORATORIAL;V1.37
DT25179;10;0;12;0;24;5;2448131361697;LABORATORIAL;V1.37
ECA25179;12;0;14;0;29;5;2448131361697;SEMINARY;V1.37
CP25179;9;30;11;0;26;5;2448131361712;PROBLEMS;V1.20.1
CP25179;14;0;15;30;28;5;2448131361712;PROBLEMS;V1.20.1
EAmbi;12;30;14;0;24;5;2448131361712;PROBLEMS;V1.20.1
CP25179;10;30;12;0;22;5;2448131361714;PROBLEMS;V1.13
AL1735179;8;0;9;30;54;5;2448131361715;PROBLEMS;V1.12
CCA27;10;0;12;0;1;5;2448131361715;TEORICA;V1.12
DMG;16;0;17;0;23;5;2448131361715;LABORATORIAL;V1.12
MO45179;12;30;13;30;27;5;2448131361715;PROBLEMS;V1.12
MQua25179;18;30;19;0;8;5;2448131361715;LABORATORIAL;V1.12
MQua25179;17;30;18;30;9;5;2448131361715;PROBLEMS;V1.12
RMat225179;14;0;15;30;33;5;2448131361715;PROBLEMS;V1.12
AAE225179;18;0;19;30;2;5;2448131361716;PROBLEMS;V1.11
AAE225179;17;0;18;0;2;5;2448131361716;TEORICA;V1.11
AL1735179;11;30;13;0;26;5;2448131361716;PROBLEMS;V1.11
ECTec25179;15;30;17;0;57;5;2448131361716;PROBLEMS;V1.11
RM-I;14;0;15;30;58;5;2448131361716;PROBLEMS;V1.11
AL1745179;11;0;12;30;26;5;2448131361717;PROBLEMS;V1.10
EB225179;14;0;15;30;37;5;2448131361717;PROBLEMS;V1.10
FC25179;16;30;18;30;7;5;2448131361717;LABORATORIAL;V1.10
SIG225179;15;30;16;30;16;5;2448131361717;TEORICA;V1.10
VC25179;12;30;14;0;16;5;2448131361717;PROBLEMS;V1.10
DASE25179;18;0;19;30;37;5;2448131361719;TEORICA;V1.05
ETR225179;11;0;12;30;15;5;2448131361719;PROBLEMS;V1.05
MCM25179;15;30;17;0;10;5;2448131361719;PROBLEMS;V1.05
MCM25179;14;0;15;30;10;5;2448131361719;TEORICA;V1.05
TFer25179;21;0;22;30;7;5;2448131361720;PROBLEMS;V1.04
MQT;19;30;20;30;0;5;2448131361722;PROBLEMS;V1.02
PAGI25179;16;0;17;30;6;5;2448131361722;PROBLEMS;V1.02
CP25179;8;0;9;30;30;5;2448131361728;PROBLEMS;V1.20.3
GD25179;10;30;13;30;23;5;2448131361728;PROBLEMS;V1.20.3
SIG225179;14;0;15;30;16;5;2448131361728;PROBLEMS;V1.20.3
SIG225179;15;30;16;30;16;5;2448131361728;TEORICA;V1.20.3
ACED1725179;15;0;16;30;26;5;2448131361729;PROBLEMS;V1.17
AE25179;10;0;12;0;45;5;2448131361729;TEORICA;V1.17
DEES45179;8;30;10;0;37;5;2448131361729;PROBLEMS;V1.17
ECA25179;12;0;14;0;29;5;2448131361729;SEMINARY;V1.17
TCE25179;17;0;18;30;17;5;2448131361729;TEORICA;V1.17
AFA-ANFO;11;30;13;30;14;5;2448131361730;TEORICA;V1.16
ECImo;8;0;9;30;16;5;2448131361730;PROBLEMS;V1.16
EMF25179;13;30;15;30;41;5;2448131361730;PROBLEMS;V1.16
MEdi;8;0;9;30;15;5;2448131361730;PROBLEMS;V1.16
PEst65179;17;0;18;30;48;5;2448131361730;PROBLEMS;V1.16
Qui425179;9;30;10;30;18;5;2448131361730;PROBLEMS;V1.16
VRui25179;16;0;17;0;33;5;2448131361730;PROBLEMS;V1.16
EO625179;18;0;19;0;11;5;2448131361731;PROBLEMS;V1.15
FT325179;14;30;16;0;17;5;2448131361731;TEORICA;V1.15
SSist;12;30;14;0;79;5;2448131361731;TEORICA;V1.15
MSol9;16;0;17;0;3;5;2448131361731;PROBLEMS;V1.15
PME25179;11;0;12;30;21;5;2448131361731;PROBLEMS;V1.15
PME25179;9;30;11;0;21;5;2448131361731;TEORICA;V1.15
ACED1235179;9;0;10;30;37;5;2448131361732;PROBLEMS;V1.14
ECM25179;10;30;11;30;16;5;2448131361732;TEORICA;V1.14
PEEdi;14;0;17;0;11;5;2448131361732;PROBLEMS;V1.14
RSIPR9;12;0;13;30;19;5;2448131361732;TEORICA;V1.14
Sat25179;17;30;19;0;43;5;2448131361732;PROBLEMS;V1.14
CDI3425179;10;0;11;30;35;5;2448131361733;PROBLEMS;V1.09
EB225179;17;0;18;30;32;5;2448131361733;PROBLEMS;V1.09
GIBH25179;8;30;10;0;23;5;2448131361733;PROBLEMS;V1.09
GIBH25179;8;0;8;30;23;5;2448131361733;TEORICA;V1.09
MG25179;14;30;16;30;7;5;2448131361733;TEORICA;V1.09
SEE35179;11;30;12;30;49;5;2448131361733;PROBLEMS;V1.09
DHN25179;12;0;12;30;30;5;2448131361734;LABORATORIAL;V1.08
EAmbi;12;30;14;0;24;5;2448131361734;PROBLEMS;V1.08
TMC25179;10;0;11;0;22;5;2448131361734;LABORATORIAL;V1.08
TMC25179;8;0;9;30;22;5;2448131361734;TEORICA;V1.08
VC25179;14;0;15;30;19;5;2448131361734;PROBLEMS;V1.08
ADes25179;10;0;11;30;8;5;2448131361735;TEORICA;V1.07
CPC25179;16;0;18;0;16;5;2448131361735;TEORICA;V1.07
DPA;11;30;13;30;21;5;2448131361735;TEORICA;V1.07
HRF;11;30;13;0;4;5;2448131361735;PROBLEMS;V1.07
SIT25179;21;0;22;30;1;5;2448131361735;PROBLEMS;V1.07
FLTC25179;12;30;14;30;16;5;2448131361736;TEORICA;V1.06
IEMec25179;10;0;11;30;19;5;2448131361736;PROBLEMS;V1.06
OGP;14;30;16;0;13;5;2448131361736;PROBLEMS;V1.06
PGMU-2;16;0;17;30;11;5;2448131361736;PROBLEMS;V1.06
DMG;15;0;16;0;67;5;2448131362251;LABORATORIAL;C01
GPro25179;16;0;17;30;36;5;2448131362251;PROBLEMS;C01
Microc25179;14;0;15;0;12;5;2448131362251;TEORICA;C01
PCA25179;13;0;14;0;35;5;2448131362251;LABORATORIAL;C01
PEBiolo5179;10;0;12;0;19;5;2448131362251;PROBLEMS;C01
CDI3325179;14;0;15;30;40;5;2448131362317;PROBLEMS;C9
EO55179;10;30;11;30;44;5;2448131362317;PROBLEMS;C9
MSol25179;16;0;17;0;41;5;2448131362317;PROBLEMS;C9
TCal25179;12;30;13;30;51;5;2448131362317;PROBLEMS;C9
ECImo;9;30;12;0;19;5;2448131362333;TEORICA;GA2
IEB25179;16;0;18;0;68;5;2448131362333;TEORICA;GA2
MEdi;9;30;12;0;18;5;2448131362333;TEORICA;GA2
MSol25179;14;30;16;0;136;5;2448131362333;TEORICA;GA2
MSol25179;13;0;14;30;69;5;2448131362333;TEORICA;GA2
TCal25179;8;0;9;30;165;5;2448131362333;TEORICA;GA2
ACED1325179;13;0;14;0;148;5;2448131362371;TEORICA;GA1
ACED425179;14;30;15;30;224;5;2448131362371;TEORICA;GA1
FPT-PRU;11;0;13;0;118;5;2448131362371;TEORICA;GA1
FRad;8;0;11;0;46;5;2448131362371;TEORICA;GA1
PCEEle25179;15;30;17;0;70;5;2448131362371;TEORICA;GA1
ACED1425179;13;0;14;0;143;5;2448131362372;TEORICA;GA3
AED25179;10;0;11;30;119;5;2448131362372;TEORICA;GA3
AL1025179;13;0;14;0;142;5;2448131362372;TEORICA;GA3
AL1525179;12;0;13;0;88;5;2448131362372;TEORICA;GA3
CDI2525179;14;0;15;0;74;5;2448131362372;TEORICA;GA3
SD45179;15;30;17;0;138;5;2448131362372;TEORICA;GA3
EEO179;14;30;16;0;22;5;2448131362439;TEORICA;C13
NP25179;17;30;19;0;20;5;2448131362439;PROBLEMS;C13
NP25179;16;0;17;30;20;5;2448131362439;TEORICA;C13
OGP;13;0;14;30;13;5;2448131362439;TEORICA;C13
PN25179;10;30;12;0;15;5;2448131362439;TEORICA;C13
AL1225179;17;30;19;0;29;5;2448131362440;PROBLEMS;C12
CEN25179;9;30;11;0;28;5;2448131362440;TEORICA;C12
Cont25179;11;0;12;0;56;5;2448131362440;PROBLEMS;C12
IG25179;15;30;17;0;34;5;2448131362440;PROBLEMS;C12
IG25179;14;0;15;30;34;5;2448131362440;TEORICA;C12
SD45179;12;0;13;30;37;5;2448131362440;PROBLEMS;C12
MAM25179;9;0;9;30;23;5;2448131362449;LABORATORIAL;C11
MC235179;10;30;12;0;64;5;2448131362449;TEORICA;C11
OESM225179;14;30;16;0;22;5;2448131362449;PROBLEMS;C11
T225179;16;0;16;30;47;5;2448131362449;LABORATORIAL;C11
T225179;16;30;17;30;52;5;2448131362449;PROBLEMS;C11
TPF25179;13;0;14;30;76;5;2448131362449;TEORICA;C11
ACED1235179;13;0;14;30;65;5;2448131362450;PROBLEMS;C10
ACED1245179;9;30;11;0;40;5;2448131362450;PROBLEMS;C10
MEstru25179;12;0;12;30;50;5;2448131362450;LABORATORIAL;C10
MEstru25179;11;0;12;0;42;5;2448131362450;PROBLEMS;C10
POce;14;30;16;0;14;5;2448131362450;TEORICA;C10
CDI3325179;13;0;14;0;125;5;2448131362493;TEORICA;GA4
FEE25179;14;0;15;30;155;5;2448131362493;TEORICA;GA4
MO45179;11;0;12;30;67;5;2448131362493;TEORICA;GA4
PEst2445179;9;30;11;0;138;5;2448131362493;TEORICA;GA4
SD45179;17;0;18;30;117;5;2448131362493;TEORICA;GA4
CDI3325179;14;30;15;30;116;5;2448131362494;TEORICA;GA5
EO225179;9;0;10;30;48;5;2448131362494;TEORICA;GA5
EO225179;10;30;12;0;149;5;2448131362494;TEORICA;GA5
EO625179;15;30;17;0;50;5;2448131362494;TEORICA;GA5
MO65179;13;0;14;30;117;5;2448131362494;TEORICA;GA5
MO65179;17;0;18;30;83;5;2448131362494;TEORICA;GA5
BBM25179;11;30;13;0;95;5;2448131362613;TEORICA;QA02.1
Bioem18;17;0;19;0;0;5;2448131362613;TEORICA;QA02.1
CDI20210179;14;0;15;0;146;5;2448131362613;TEORICA;QA02.1
CDI2925179;13;0;14;0;81;5;2448131362613;TEORICA;QA02.1
Q325179;15;0;16;30;75;5;2448131362613;TEORICA;QA02.1
QO225179;10;0;11;30;93;5;2448131362613;PROBLEMS;QA02.1
QO425179;8;30;10;0;76;5;2448131362613;PROBLEMS;QA02.1
ACED1245179;13;0;14;0;127;5;2448131362614;TEORICA;QA02.2
CDI825179;14;30;15;30;108;5;2448131362614;TEORICA;QA02.2
QO325179;10;0;11;30;45;5;2448131362614;PROBLEMS;QA02.2
SO45179;15;30;17;0;122;5;2448131362614;TEORICA;QA02.2
T225179;17;30;19;0;137;5;2448131362614;TEORICA;QA02.2
TAmb35179;8;0;9;30;162;5;2448131362614;TEORICA;QA02.2
AL1425179;14;0;15;0;108;5;2448131362615;TEORICA;QA02.3
CDI2029179;13;0;14;0;111;5;2448131362615;TEORICA;QA02.3
CDI925179;12;0;13;0;86;5;2448131362615;TEORICA;QA02.3
GFC;8;0;9;30;74;5;2448131362615;TEORICA;QA02.3
PEst30179;9;30;11;0;165;5;2448131362615;TEORICA;QA02.3
PO65179;15;30;17;0;123;5;2448131362615;TEORICA;QA02.3
SO45179;17;0;18;30;109;5;2448131362615;TEORICA;QA02.3
EGen25179;14;30;16;0;134;5;2448131362616;TEORICA;QA02.4
ER25179;16;0;17;0;168;5;2448131362616;TEORICA;QA02.4
ICC25179;11;30;13;0;42;5;2448131362616;TEORICA;QA02.4
MC625179;8;30;10;0;99;5;2448131362616;TEORICA;QA02.4
SEE35179;10;0;11;30;122;5;2448131362616;TEORICA;QA02.4
TEQ25349;13;0;14;30;79;5;2448131362616;TEORICA;QA02.4
